player_name,team_name,age,position,Apps,Mins,Goals,Assists,Yel,Red,SpG,PS%,AerialsWon,MoM,Rating,Tackles,Inter,Fouls,Offsides,Clear,Dribbles allowed,Blocks,OwnGoal,Key_pass_per_game,Dribble,Foul_given_game,Offside_given_per_game,Dispossessed_per_game,Unsuccessful touches,Average_per_pass,Crosses_per_game,Longpass_per_game,Through_ball_per_game,xG,xGDiff,xGPerNinety,totalShots,xGPerShot,position_1,position_2,position_3,position_4,position_5
Sergiño Dest,AC Milan,23,"LB, RB, RM",2(6),328,0,0,0,0,0.3,84.1,0.4,0,6.41,1.5,0.5,0.8,0.0,0.1,0.1,0.0,0,0.5,1.0,0.5,0.0,0.6,0.4,18.9,0.1,0.6,0.0,0.36,-0.36,0.1,2.0,0.18,LB, RB, RM,,
Dylan Bronn,Salernitana,28,CB,19(5),1684,0,0,5,1,0.3,85.9,1.4,0,6.41,1.4,0.8,1.2,0.4,2.3,0.4,0.8,0,0.2,0.3,0.4,0.0,0.1,0.3,40.5,0.0,2.6,0.0,0.81,-0.81,0.04,8.0,0.1,CB,,,,
Jean-Victor Makengo,Udinese,25,"CM, LM",11(5),812,0,1,2,0,0.4,84.8,0.3,0,6.4,1.0,0.6,0.6,0.1,0.2,0.3,0.1,0,0.3,0.7,0.8,0.0,0.7,0.9,19.4,0.1,0.4,0.0,0.4,-0.4,0.04,7.0,0.06,CM, LM,,,
Alfred Duncan,Fiorentina,31,CDM,13(12),1107,1,0,3,0,0.4,80.8,0.4,0,6.4,0.7,0.3,1.0,0.0,0.2,0.4,0.0,0,0.6,0.5,0.5,0.0,0.6,0.7,20.2,0.4,1.1,0.0,0.44,0.56,0.04,9.0,0.05,CDM,,,,
Mattia De Sciglio,Juventus,31,"CB, LB, RB, LM, RM",11(6),1046,0,0,0,0,0.2,81.6,0.6,0,6.4,0.8,0.2,0.2,0.2,1.0,0.3,0.2,0,0.5,0.1,0.6,0.0,0.4,0.5,26.8,0.4,1.5,0.0,0.07,-0.07,0.01,4.0,0.02,CB, LB, RB, LM, RM
Mattia Caldara,Spezia,29,CB,13(7),1251,0,0,6,0,0.6,77.0,1.8,0,6.4,1.2,0.9,0.8,0.6,4.3,0.6,0.8,1,0.1,0.1,0.5,0.1,0.2,0.5,29.4,0.0,1.5,0.0,0.83,-0.83,0.06,11.0,0.08,CB,,,,
Gary Medel,Bologna,36,"CB, CDM",17(12),1477,0,1,5,0,0.1,89.8,0.5,0,6.39,0.9,1.0,0.7,0.0,1.1,0.3,0.3,0,0.2,0.1,0.6,0.0,0.1,0.2,37.8,0.0,2.3,0.0,0.07,-0.07,0.0,2.0,0.04,CB, CDM,,,
Tomás Rincón,Sampdoria,36,"CM, RM",30(4),2566,0,2,7,1,0.3,83.0,1.0,0,6.39,1.6,0.9,1.7,0.0,0.5,0.9,0.2,0,0.6,0.8,0.8,0.0,0.9,0.8,35.8,0.2,2.5,0.0,0.72,-0.72,0.03,11.0,0.07,CM, RM,,,
Miguel Veloso,Verona,37,CM,14(8),1169,0,0,6,0,0.7,76.2,0.6,0,6.39,1.5,0.3,0.9,0.0,0.5,0.5,0.3,1,0.9,0.2,0.4,0.0,0.3,0.3,24.0,1.0,1.9,0.0,0.79,-0.79,0.06,16.0,0.05,CM,,,,
Fabio Miretti,Juventus,20,CAM,14(13),1233,0,2,2,0,0.7,73.5,0.4,0,6.39,0.9,0.1,0.9,0.0,0.3,0.6,0.0,0,0.6,0.7,1.0,0.1,1.0,1.5,17.6,0.3,0.5,0.0,2.01,-2.01,0.15,20.0,0.1,CAM,,,,
Luca Zanimacchia,Cremonese,25,CAM,9(6),748,0,0,2,0,1.3,74.9,0.2,0,6.39,1.4,0.6,0.6,0.1,0.3,0.9,0.0,0,0.9,0.3,0.7,0.1,0.8,1.3,17.5,0.9,0.4,0.0,1.18,-1.18,0.14,19.0,0.06,CAM,,,,
Joan González,Lecce,22,CM,26(9),2212,1,3,8,0,0.5,79.0,0.9,1,6.39,1.4,0.5,1.0,0.1,0.7,1.0,0.2,1,0.4,0.5,1.3,0.1,0.7,1.4,21.1,0.1,0.7,0.0,1.85,-0.85,0.08,17.0,0.11,CM,,,,
Riccardo Sottil,Fiorentina,24,"LAM, RAM",9(9),834,0,2,1,0,1.2,87.6,0.2,0,6.39,0.2,0.0,0.2,0.0,0.0,0.2,0.0,0,0.8,0.7,1.5,0.3,0.7,1.6,13.0,0.2,0.5,0.1,0.93,-0.93,0.1,21.0,0.04,LAM, RAM,,,
Domagoj Bradaric,Salernitana,24,"LB, LM",24(7),2254,0,3,5,0,0.2,78.9,0.5,0,6.39,0.8,0.7,0.5,0.1,1.3,0.3,0.2,0,0.5,0.5,0.6,0.1,0.3,0.9,28.1,0.4,1.1,0.0,0.19,-0.19,0.01,7.0,0.03,LB, LM,,,
Filippo Terracciano,Verona,21,"LB, RM",7(13),816,0,1,2,0,0.3,72.6,0.8,0,6.39,1.0,0.5,0.4,0.0,0.6,0.3,0.2,0,0.4,0.3,0.9,0.0,0.2,0.9,13.7,0.3,0.7,0.1,0.12,-0.12,0.01,5.0,0.02,LB, RM,,,
Joaquín Correa,Inter,29,"CAM, LAM, FW",12(14),947,3,1,1,0,0.8,80.4,0.2,0,6.39,0.5,0.1,0.5,0.0,0.0,0.4,0.0,0,0.6,0.5,0.7,0.1,0.6,1.1,10.6,0.0,0.3,0.1,3.17,-0.17,0.3,22.0,0.14,CAM, LAM, FW,,
Thomas Henry,Verona,29,FW,13(3),1038,2,0,4,0,1.1,53.2,2.9,1,6.38,0.3,0.0,1.7,0.0,0.9,0.3,0.1,0,0.8,0.2,1.0,0.6,1.6,3.3,13.5,0.0,0.3,0.1,2.28,-0.28,0.2,18.0,0.13,FW,,,,
Antonín Barák,Fiorentina,29,"CAM, RAM",21(9),1807,2,0,4,0,1.1,83.5,0.6,0,6.38,0.7,0.1,0.4,0.0,0.4,0.3,0.1,0,0.7,0.6,0.6,0.1,0.9,1.1,23.2,0.1,1.0,0.0,2.08,-0.08,0.1,32.0,0.06,CAM, RAM,,,
Marko Pjaca,Empoli,28,"CAM, LAM, FW",5(12),518,0,0,1,0,0.9,83.1,0.4,0,6.38,0.2,0.2,0.1,0.0,0.2,0.1,0.0,0,0.6,1.4,0.4,0.1,1.1,0.9,12.9,0.6,0.5,0.0,0.76,-0.76,0.13,15.0,0.05,CAM, LAM, FW,,
Pedro Obiang,Sassuolo,32,CDM,11(6),881,0,1,2,0,0.4,83.4,1.0,0,6.38,1.5,0.5,0.9,0.0,0.8,0.5,0.1,0,0.2,0.2,0.5,0.0,0.1,0.4,25.6,0.0,1.9,0.0,0.38,-0.38,0.04,7.0,0.05,CDM,,,,
Cyriel Dessers,Cremonese,29,FW,19(7),1595,6,2,3,0,1.9,65.3,0.6,0,6.38,0.4,0.1,1.3,0.0,0.2,0.2,0.1,0,0.9,0.5,0.5,0.9,0.8,2.3,10.3,0.1,0.2,0.0,6.81,-0.81,0.38,50.0,0.14,FW,,,,
Andrea Pinamonti,Sassuolo,24,FW,25(7),2174,5,0,3,1,2.1,66.9,1.1,0,6.38,0.3,0.1,0.7,0.0,0.3,0.1,0.1,0,0.5,0.3,1.0,0.3,1.8,1.9,15.0,0.1,0.2,0.0,6.59,-1.59,0.27,67.0,0.1,FW,,,,
Petar Zovko,Spezia,22,GK,0(1),72,0,0,0,0,0.0,57.6,0.0,0,6.38,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,7.0,0.0,,,,,,GK,,,,
Charles De Ketelaere,AC Milan,23,"CM, LM, RM, FW",9(23),1102,0,1,2,0,0.6,79.4,0.6,0,6.38,0.8,0.1,0.6,0.0,0.3,0.5,0.1,0,0.6,1.1,0.5,0.1,0.9,0.8,11.4,0.0,0.2,0.1,2.46,-2.46,0.2,19.0,0.13,CM, LM, RM, FW,
Emil Bohinen,Salernitana,25,CDM,9(15),825,0,0,0,0,0.2,84.8,0.5,0,6.38,1.0,0.7,0.6,0.0,0.8,0.5,0.3,0,0.5,0.3,0.5,0.0,0.4,0.4,19.8,0.0,0.4,0.0,0.16,-0.16,0.02,4.0,0.04,CDM,,,,
Brandon Soppy,Atalanta,22,"RB, LM, RM",8(7),650,0,3,2,0,0.5,76.6,0.3,1,6.37,0.5,0.2,1.2,0.1,0.3,0.4,0.0,0,0.7,0.4,1.3,0.1,0.5,1.1,15.7,0.3,0.3,0.0,0.26,-0.26,0.04,7.0,0.04,RB, LM, RM,,
Fabio Depaoli,Verona,27,"RB, CM, LM, RM",24(7),2172,2,2,7,0,0.6,63.2,0.8,0,6.37,1.7,0.3,0.3,0.0,1.3,0.3,0.0,0,1.3,1.0,2.3,0.0,0.3,0.7,22.7,1.3,2.7,0.3,0.1,-0.1,0.07,2.0,0.05,RB, CM, LM, RM,
Alex Ferrari,Sampdoria,29,"CB, RB",10(2),869,0,0,3,0,0.4,85.1,1.8,0,6.37,2.5,1.6,0.5,0.1,2.7,0.9,0.3,0,0.2,0.3,0.8,0.0,0.1,0.5,26.7,0.1,1.6,0.0,0.1,-0.1,0.01,5.0,0.02,CB, RB,,,
Jeremy Toljan,Sassuolo,29,"LB, RB, LM, RM",29(2),2672,0,1,3,0,0.2,83.7,0.3,0,6.37,1.2,0.6,0.3,0.4,1.1,0.4,0.5,0,0.7,0.2,0.5,0.0,0.5,0.8,42.1,0.3,1.9,0.1,0.49,-0.49,0.02,5.0,0.1,LB, RB, LM, RM,
Federico Di Francesco,Lecce,29,"LM, RM, FW",23(13),2040,2,2,6,0,1.1,72.3,0.2,1,6.37,0.8,0.2,1.2,0.0,0.4,0.3,0.0,0,0.7,0.5,0.9,0.4,0.8,1.6,12.6,0.2,0.3,0.1,3.56,-1.56,0.16,39.0,0.09,LM, RM, FW,,
Albin Ekdal,Spezia,34,CM,18(13),1732,0,2,4,1,0.6,77.8,1.2,0,6.37,1.2,0.8,1.0,0.0,1.2,0.8,0.1,0,0.3,0.4,0.9,0.0,0.5,1.0,25.0,0.1,0.6,0.0,2.97,-2.97,0.15,19.0,0.16,CM,,,,
Paolo Ghiglione,Cremonese,27,"RB, RM",8(7),709,1,1,4,0,0.5,60.2,0.3,0,6.37,1.1,0.3,1.1,0.1,0.8,0.9,0.3,0,0.9,0.1,0.5,0.1,0.3,0.4,12.7,1.1,0.7,0.0,0.49,0.51,0.06,7.0,0.07,RB, RM,,,
Lameck Banda,Lecce,23,LAM,19(17),1637,2,1,6,0,1.0,73.0,0.2,1,6.36,0.8,0.2,0.9,0.0,0.1,0.7,0.1,0,0.4,1.3,1.0,0.3,1.0,1.9,10.3,0.1,0.1,0.0,3.42,-1.42,0.19,36.0,0.09,LAM,,,,
Diego Coppola,Verona,20,CB,11(8),1171,0,0,5,0,0.2,73.6,2.5,0,6.36,1.3,0.7,0.5,0.2,1.9,0.7,0.3,0,0.0,0.1,0.0,0.0,0.1,0.4,26.7,0.1,1.6,0.0,0.25,-0.25,0.02,3.0,0.08,CB,,,,
Dimitrios Nikolaou,Spezia,25,"CB, LB",34(2),2964,1,0,9,1,0.3,82.4,0.8,0,6.36,1.3,0.8,0.8,0.4,2.1,0.3,0.7,0,0.3,0.3,0.6,0.0,0.3,0.5,43.6,0.1,2.8,0.0,0.69,0.31,0.02,10.0,0.07,CB, LB,,,
David Zima,Torino,23,CB,4(5),402,0,0,0,0,0.4,78.2,1.7,0,6.36,1.0,1.0,0.4,0.1,1.2,0.1,0.2,0,0.2,0.1,0.2,0.0,0.2,0.1,21.9,0.0,1.3,0.0,0.91,-0.91,0.2,4.0,0.23,CB,,,,
Hamed Traorè,Sassuolo,24,"CAM, LAM, RAM",6(5),593,0,3,1,0,0.7,82.6,0.3,0,6.36,1.0,0.2,0.8,0.0,0.0,0.6,0.0,0,1.5,0.4,0.2,0.1,2.1,1.5,19.4,0.5,0.9,0.1,0.88,-0.88,0.13,8.0,0.11,CAM, LAM, RAM,,
Roberto Piccoli,Empoli,23,FW,6(7),516,2,0,0,0,0.9,64.2,1.4,0,6.36,0.1,0.1,0.5,0.0,0.7,0.2,0.1,0,0.3,0.6,0.2,0.3,0.8,1.3,7.3,0.0,0.0,0.0,1.66,0.34,0.29,12.0,0.14,FW,,,,
Samuel Iling-Junior,Juventus,20,FW,1(11),308,1,1,1,0,0.3,84.5,0.1,0,6.36,0.6,0.2,0.8,0.0,0.5,0.4,0.1,0,0.4,0.4,0.2,0.0,0.3,0.8,9.2,0.2,0.1,0.1,0.67,0.33,0.2,4.0,0.17,FW,,,,
Martin Hongla,Verona,26,"CB, CDM",6(3),524,0,0,4,0,0.6,80.8,0.6,0,6.36,0.9,0.7,1.2,0.0,0.9,0.0,0.1,0,0.3,0.9,0.4,0.0,0.3,0.4,22.6,0.1,1.3,0.0,0.18,-0.18,0.03,5.0,0.04,CB, CDM,,,
José Machín,Monza,27,CAM,11(14),1119,0,2,4,0,0.4,84.2,0.2,0,6.35,1.1,0.5,0.8,0.0,0.6,0.7,0.1,0,0.4,0.3,0.5,0.0,0.5,0.6,26.0,0.1,0.9,0.1,0.39,-0.39,0.03,10.0,0.04,CAM,,,,
Juan Cabal,Verona,23,LB,3(8),441,0,0,3,0,0.1,75.0,1.6,0,6.35,0.9,1.2,0.6,0.4,0.9,0.5,0.5,0,0.2,0.3,0.2,0.1,0.3,0.4,18.9,0.3,1.2,0.0,0.02,-0.02,0.0,1.0,0.02,LB,,,,
Adam Ounas,Napoli,27,"CAM, LAM, RAM, FW",0(2),13,0,0,0,0,0.5,81.3,0.5,0,6.35,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0,0.0,0.04,-0.04,0.26,1.0,0.04,CAM, LAM, RAM, FW,
Cristian Buonaiuto,Cremonese,31,FW,7(22),970,1,0,3,0,1.5,73.3,0.2,0,6.34,0.9,0.5,0.6,0.0,0.2,0.5,0.0,0,0.6,0.7,0.8,0.0,1.0,1.2,13.0,0.6,0.4,0.0,3.31,-2.31,0.31,43.0,0.08,FW,,,,
Gianluca Gaetano,Napoli,23,CAM,0(8),65,1,1,0,0,0.9,81.4,0.0,0,6.34,0.6,0.1,0.3,0.0,0.0,0.0,0.0,0,0.1,0.3,0.1,0.0,0.5,0.3,7.4,0.0,0.1,0.0,1.1,-0.1,1.52,7.0,0.16,CAM,,,,
Mady Camara,Roma,27,CM,8(7),699,0,0,3,0,0.7,79.4,1.0,0,6.34,0.9,0.7,1.0,0.0,0.5,0.7,0.1,0,0.2,0.5,0.5,0.0,0.4,0.7,21.0,0.1,0.8,0.1,0.53,-0.53,0.07,11.0,0.05,CM,,,,
Michaël Cuisance,Sampdoria,24,"CM, RM",9(3),624,0,0,1,0,0.8,85.0,0.4,0,6.34,1.1,0.4,0.7,0.0,0.3,1.4,0.0,0,0.5,0.7,0.4,0.1,1.3,1.3,16.7,0.3,0.8,0.1,0.55,-0.55,0.08,10.0,0.06,CM, RM,,,
Rick Karsdorp,Roma,29,"RB, RM",8(5),713,0,0,0,0,0.2,77.0,0.4,0,6.34,1.6,0.5,0.3,0.2,1.2,0.7,0.0,0,0.5,0.0,0.0,0.1,0.5,0.8,22.8,0.1,1.2,0.2,0.13,-0.13,0.02,2.0,0.06,RB, RM,,,
Jacopo Fazzini,Empoli,21,CAM,8(13),818,0,0,4,0,0.7,81.0,0.7,0,6.34,1.5,0.3,1.0,0.0,0.6,0.8,0.1,0,0.4,0.6,0.6,0.0,1.1,1.1,14.8,0.1,0.2,0.0,1.08,-1.08,0.12,14.0,0.08,CAM,,,,
Samuel Ntanda,Sampdoria,18,FW,0(1),1,0,0,0,0,1.0,100.0,0.0,0,6.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05,-0.05,4.09,1.0,0.05,FW,,,,
Daniel Ciofani,Cremonese,38,FW,10(22),1058,8,0,1,0,1.0,62.5,1.1,0,6.34,0.2,0.1,0.3,0.0,0.3,0.1,0.0,0,0.3,0.0,0.5,0.2,0.3,0.8,6.0,0.0,0.2,0.0,6.1,1.9,0.52,32.0,0.19,FW,,,,
Marvin Zeegelaar,Udinese,33,"CB, LB, LM",4(3),354,1,0,1,1,0.4,83.5,1.1,0,6.34,1.1,0.4,1.9,0.1,0.7,0.1,0.0,0,0.6,1.1,0.1,0.1,0.6,1.1,23.4,0.1,0.6,0.0,0.41,0.59,0.1,3.0,0.14,CB, LB, LM,,
Marlon,Monza,28,CB,18(10),1591,0,0,7,1,0.2,92.3,1.4,0,6.34,1.3,0.6,0.8,0.2,1.7,0.5,0.1,1,0.0,0.1,0.2,0.0,0.0,0.2,36.3,0.1,1.3,0.0,0.18,-0.18,0.01,5.0,0.04,CB,,,,
Nedim Bajrami,Empoli,25,"CAM, LAM, RAM",8(11),931,1,1,1,0,1.1,80.0,0.1,0,6.34,0.7,0.4,0.3,0.0,0.3,0.3,0.1,0,0.8,1.0,0.5,0.3,0.5,1.1,16.3,0.4,0.3,0.0,1.56,-0.56,0.17,23.0,0.07,CAM, LAM, RAM,,
Adolfo Gaich,Verona,25,FW,8(8),724,2,0,2,0,1.5,57.3,1.7,0,6.34,0.3,0.2,1.1,0.1,0.4,0.3,0.1,1,0.4,0.7,0.8,0.3,0.6,1.4,10.3,0.0,0.0,0.0,2.89,-0.89,0.36,24.0,0.12,FW,,,,
Edoardo Bove,Roma,21,CM,10(12),990,1,0,2,0,0.3,77.4,0.6,0,6.34,1.6,0.5,1.1,0.0,0.3,1.0,0.0,0,0.3,0.2,1.0,0.0,0.8,1.1,17.3,0.0,0.3,0.0,1.05,-0.05,0.1,7.0,0.15,CM,,,,
Festy Ebosele,Udinese,21,RM,4(13),400,0,1,4,0,0.2,70.5,0.4,0,6.34,0.9,0.1,0.6,0.0,0.2,0.4,0.0,0,0.3,1.1,0.4,0.0,0.5,1.0,7.2,0.3,0.1,0.1,0.21,-0.21,0.05,4.0,0.05,RM,,,,
Luca Pellegrini,Lazio,25,"LB, LM",1(6),174,0,0,3,0,0.4,85.9,0.4,0,6.33,0.1,1.0,0.7,0.0,0.4,0.4,0.0,0,0.6,0.4,0.1,0.0,0.3,0.6,18.3,0.9,0.9,0.0,0.08,-0.08,0.04,3.0,0.03,LB, LM,,,
Matteo Gabbia,AC Milan,24,CB,6(6),609,0,0,2,0,0.1,80.9,1.3,0,6.33,1.4,0.4,0.7,0.4,2.4,0.2,0.3,0,0.0,0.0,0.1,0.0,0.0,0.1,29.7,0.0,3.0,0.0,0.03,-0.03,0.0,1.0,0.03,CB,,,,
Daniele Verde,Spezia,27,"CAM, LAM, RAM, FW",11(14),997,3,0,1,0,1.3,76.9,0.0,0,6.33,0.2,0.3,0.1,0.0,0.1,0.2,0.0,0,0.7,0.2,0.6,0.1,0.5,0.7,14.2,0.8,0.6,0.0,2.7,0.3,0.24,33.0,0.08,CAM, LAM, RAM, FW,
Martín Satriano,Empoli,23,FW,20(11),1709,2,1,4,0,1.2,69.0,1.4,0,6.33,0.4,0.1,0.6,0.0,0.6,0.3,0.0,0,0.5,0.6,0.9,0.2,1.5,1.7,11.5,0.0,0.2,0.0,4.5,-2.5,0.24,38.0,0.12,FW,,,,
Axel Guessand,Udinese,19,CB,1,80,0,0,0,0,0.0,76.2,1.0,0,6.33,2.0,2.0,1.0,0.0,3.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,21.0,0.0,2.0,0.0,,,,,,CB,,,,
Pietro Ceccaroni,Lecce,28,CB,0(2),41,0,0,0,0,1.0,72.7,0.0,0,6.33,0.0,1.5,0.0,0.5,1.0,0.0,0.5,0,0.5,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.5,0.0,0.12,-0.12,0.27,2.0,0.06,CB,,,,
Charles Pickel,Cremonese,26,CM,30(3),2491,1,0,8,1,0.7,78.3,1.4,0,6.33,1.7,0.7,1.0,0.0,0.9,0.8,0.2,0,0.6,0.1,0.5,0.1,0.5,1.0,28.8,0.0,0.7,0.0,2.04,-1.04,0.07,23.0,0.09,CM,,,,
Samuele Birindelli,Monza,24,"RB, RM",14(17),1397,0,1,8,0,0.5,75.7,0.2,0,6.33,1.1,0.5,0.5,0.1,0.8,0.4,0.3,0,0.6,0.4,0.5,0.1,0.5,0.8,19.1,0.6,0.6,0.0,1.32,-1.32,0.09,14.0,0.09,RB, RM,,,
Matías Viña,Roma,26,"LB, LM",1(2),55,0,0,0,0,0.0,77.8,0.3,0,6.33,1.0,0.7,1.3,0.0,1.0,0.7,0.3,0,0.3,0.3,0.3,0.0,0.0,1.0,6.0,0.0,0.7,0.0,,,,,,LB, LM,,,
Moise Kean,Juventus,24,"LAM, RAM, FW",11(17),990,6,0,5,1,1.4,71.5,0.3,1,6.33,0.3,0.2,0.5,0.0,0.1,0.1,0.0,0,0.3,0.5,0.6,0.3,1.0,1.0,6.4,0.0,0.1,0.0,6.63,-0.63,0.6,38.0,0.17,LAM, RAM, FW,,
Junior Sambia,Salernitana,27,"RB, CM, RM",7(15),691,0,1,3,0,0.6,84.2,0.7,0,6.33,0.5,0.4,0.5,0.0,0.5,0.2,0.1,0,0.3,0.5,0.8,0.0,0.4,0.6,13.3,0.3,0.4,0.0,0.61,-0.61,0.08,13.0,0.05,RB, CM, RM,,
Divock Origi,AC Milan,29,"LAM, RAM, FW",10(17),1015,2,1,1,0,1.1,70.2,0.6,1,6.32,0.4,0.0,0.5,0.0,0.5,0.2,0.1,0,0.4,0.6,0.6,0.2,0.9,1.4,6.7,0.0,0.1,0.0,2.8,-0.8,0.25,29.0,0.1,LAM, RAM, FW,,
Ruan Tressoldi,Sassuolo,24,CB,21(2),1717,0,0,9,3,0.2,89.0,2.2,0,6.32,1.7,1.0,1.2,0.9,3.3,0.4,0.7,1,0.0,0.1,0.6,0.0,0.2,0.2,40.7,0.0,1.7,0.0,0.93,-0.93,0.05,5.0,0.19,CB,,,,
Ola Solbakken,Roma,25,"CAM, RAM",7(7),504,1,2,2,0,0.6,72.4,0.3,0,6.32,0.1,0.1,0.4,0.0,0.6,0.4,0.0,0,0.8,0.4,0.5,0.0,0.9,1.1,10.4,0.4,0.2,0.0,0.87,0.13,0.16,9.0,0.1,CAM, RAM,,,
Ibrahim Sulemana,Verona,20,CM,6(10),648,0,0,4,0,0.6,72.9,0.6,0,6.32,1.2,0.9,0.7,0.0,0.9,0.4,0.1,0,0.3,0.3,0.2,0.1,0.6,0.6,11.3,0.1,0.4,0.0,0.35,-0.35,0.05,9.0,0.04,CM,,,,
Lorenzo Venuti,Fiorentina,29,"CB, LB, RB, LM, RM",9(8),923,0,1,2,0,0.4,84.9,0.6,0,6.32,1.1,0.3,0.4,0.1,0.9,0.4,0.1,0,0.5,0.2,0.5,0.1,0.1,0.7,28.4,0.5,1.3,0.0,0.49,-0.49,0.05,7.0,0.07,CB, LB, RB, LM, RM
Domen Crnigoj,Salernitana,28,"CAM, RAM",4(3),296,0,0,1,0,0.1,71.2,0.7,0,6.32,1.1,1.3,0.9,0.0,0.9,0.1,0.1,0,0.3,0.3,0.3,0.0,0.1,1.9,15.9,0.0,0.3,0.0,0.07,-0.07,0.02,1.0,0.07,CAM, RAM,,,
Andrea Consigli,Sassuolo,37,GK,35,3150,0,0,0,0,0.0,76.4,0.3,1,6.32,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0,0.0,0.0,0.1,0.0,0.0,0.0,35.4,0.0,7.8,0.0,,,,,,GK,,,,
Enzo Ebosse,Udinese,25,CB,9(11),919,0,0,3,0,0.2,84.4,0.8,0,6.31,0.8,0.6,0.5,0.0,1.2,0.2,0.3,0,0.1,0.2,0.2,0.1,0.2,0.4,24.1,0.1,1.9,0.0,0.06,-0.06,0.01,3.0,0.02,CB,,,,
Abdou Harroui,Sassuolo,26,"CM, RM",5(18),637,2,0,2,0,0.6,84.4,0.4,0,6.31,0.7,0.1,0.6,0.0,0.4,0.2,0.0,0,0.3,0.5,0.1,0.0,0.6,0.5,12.8,0.1,0.1,0.0,1.57,0.43,0.22,14.0,0.11,CM, RM,,,
Alessandro Zanoli,Napoli,23,"RB, RM",0(1),11,0,0,0,0,1.0,88.9,0.0,0,6.31,1.0,0.5,0.2,0.0,1.6,0.4,0.7,0,0.6,1.2,0.5,0.0,0.4,0.7,26.0,0.5,0.7,0.0,2.86,-0.86,0.17,15.0,0.19,RB, RM,,,
Vincenzo Fiorillo,Salernitana,34,GK,1,90,0,0,0,0,0.0,61.9,0.0,0,6.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,8.0,0.0,,,,,,GK,,,,
Giuseppe Pezzella,Lecce,26,"LB, LM",10(6),922,0,1,2,0,0.3,81.0,0.7,0,6.31,1.3,0.5,1.0,0.1,1.6,0.4,0.2,0,0.4,0.4,0.7,0.1,0.7,0.8,24.4,0.3,1.2,0.0,0.15,-0.15,0.01,4.0,0.04,LB, LM,,,
Ilija Nestorovski,Udinese,34,FW,5(16),626,2,1,3,0,0.7,71.6,0.6,0,6.31,0.3,0.1,0.9,0.0,0.5,0.3,0.0,0,0.1,0.1,1.0,0.2,0.1,0.7,7.7,0.0,0.2,0.1,1.49,0.51,0.21,14.0,0.11,FW,,,,
Gian Marco Ferrari,Sassuolo,31,CB,24(9),2221,1,0,5,0,0.2,86.3,1.5,0,6.31,0.7,0.7,0.7,0.9,2.5,0.2,0.6,0,0.1,0.0,0.9,0.0,0.1,0.3,38.8,0.0,3.1,0.0,0.92,0.08,0.04,8.0,0.12,CB,,,,
Emanuel Vignato,Empoli,23,"CAM, LAM",0(5),52,1,0,0,0,0.4,82.0,0.4,0,6.31,0.4,0.0,0.2,0.0,0.2,0.0,0.0,0,0.2,0.2,0.0,0.0,0.0,0.4,10.0,0.0,0.4,0.0,0.16,0.84,0.27,2.0,0.08,CAM, LAM,,,
Brian Bayeye,Torino,23,CM,1(1),63,0,0,0,0,0.0,55.6,0.0,0,6.31,1.5,0.5,0.5,0.0,1.0,0.0,0.5,0,0.5,1.0,0.5,0.0,1.0,1.5,18.0,0.5,1.5,0.0,,,,,,CM,,,,
Gianluca Pegolo,Sassuolo,43,GK,2,180,0,0,0,0,0.0,80.6,0.0,0,6.31,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0,0.0,0.0,0.5,0.0,0.0,0.0,33.5,0.0,6.5,0.0,,,,,,GK,,,,
Lorenzo Colombo,Lecce,22,FW,18(15),1518,5,2,4,0,1.4,64.4,1.2,0,6.3,0.5,0.1,1.1,0.0,0.2,0.2,0.0,0,0.5,0.3,0.5,0.2,1.2,2.4,9.6,0.1,0.2,0.0,5.9,-0.9,0.35,45.0,0.13,FW,,,,
Kristian Thorstvedt,Sassuolo,25,CM,13(18),1133,2,1,5,0,0.6,77.3,0.9,0,6.3,0.5,0.5,0.6,0.0,0.4,0.4,0.2,0,0.3,0.2,0.7,0.0,0.4,0.6,15.2,0.0,0.4,0.0,2.45,-0.45,0.19,20.0,0.12,CM,,,,
Franco Carboni,Monza,21,FW,0(3),63,0,0,0,0,0.3,73.5,0.3,0,6.3,0.3,0.3,0.7,0.0,0.0,0.7,0.0,0,0.3,1.0,0.0,0.0,0.0,0.0,11.3,0.3,0.3,0.0,0.1,-0.1,0.15,1.0,0.1,FW,,,,
Raoul Bellanova,Inter,23,RM,3(15),489,0,0,0,0,0.2,83.1,0.2,0,6.29,0.8,0.2,0.2,0.1,0.6,0.3,0.1,0,0.2,0.4,0.5,0.1,0.3,0.2,13.4,0.3,0.7,0.0,0.76,-0.76,0.14,4.0,0.19,RM,,,,
